iter	Passed	Remaining
1497	772520	1599705
1498	773018	1599152
1499	773350	1598257
1500	773842	1597693
1501	774288	1597033
1502	774747	1596402
1503	775108	1595568
1504	775523	1594847
1505	776099	1594456
1506	776582	1593875
1507	776969	1593096
1508	777364	1592336
1509	777934	1591931
1510	778507	1591534
1511	778860	1590687
1512	779370	1590163
1513	780080	1590045
1514	780595	1589529
1515	780971	1588731
1516	781510	1588263
1517	781922	1587539
1518	782507	1587166
1519	782894	1586391
1520	783360	1585777
1521	783993	1585501
1522	784590	1585150
1523	785123	1584671
1524	785628	1584136
1525	786179	1583692
1526	786754	1583298
1527	787209	1582661
1528	787621	1581938
1529	788266	1581685
1530	788847	1581300
1531	789327	1580716
1532	789912	1580339
1533	790352	1579675
1534	791131	1579686
1535	791645	1579167
1536	792221	1578773
1537	792650	1578085
1538	793177	1577592
1539	793618	1576929
1540	794034	1576218
1541	794498	1575600
1542	794929	1574917
1543	795566	1574645
1544	796022	1574011
1545	796488	1573400
1546	796847	1572576
1547	797430	1572194
1548	797876	1571543
1549	798338	1570924
1550	798734	1570175
1551	799158	1569480
1552	799721	1569059
1553	800253	1568579
1554	800704	1567938
1555	801239	1567464
1556	801789	1567017
1557	802356	1566604
1558	802875	1566096
1559	803523	1565841
1560	804015	1565281
1561	804455	1564619
1562	804843	1563858
1563	805352	1563332
1564	805812	1562710
1565	806353	1562244
1566	806753	1561507
1567	807201	1560863
1568	807805	1560520
1569	808314	1559994
1570	808938	1559690
1571	809385	1559045
1572	809781	1558301
1573	810230	1557660
1574	810635	1556934
1575	811136	1556394
1576	811635	1555848
1577	812163	1555359
1578	812976	1555416
1579	813514	1554945
1580	814068	1554505
1581	814651	1554120
1582	815109	1553496
1583	815644	1553019
1584	816182	1552548
1585	816695	1552029
1586	817134	1551372
1587	817566	1550698
1588	818098	1550216
1589	818622	1549718
1590	819094	1549124
1591	819666	1548717
1592	820345	1548510
1593	820897	1548066
1594	821573	1547854
1595	822100	1547362
1596	822463	1546560
1597	823046	1546173
1598	823522	1545585
1599	824121	1545227
1600	824782	1544986
1601	825144	1544184
1602	825824	1543976
1603	826275	1543342
1604	826645	1542555
1605	827209	1542133
1606	827702	1541576
1607	828233	1541090
1608	828673	1540437
1609	829353	1540228
1610	830050	1540050
1611	830469	1539357
1612	831024	1538915
1613	831678	1538657
1614	832230	1538208
1615	832735	1537674
1616	833497	1537615
1617	833933	1536953
1618	834542	1536610
1619	835180	1536319
1620	835689	1535792
1621	836123	1535127
1622	836676	1534680
1623	837267	1534302
1624	837797	1533814
1625	838339	1533346
1626	838869	1532857
1627	839517	1532583
1628	840128	1532241
1629	840520	1531501
1630	841003	1530925
1631	841469	1530319
1632	841832	1529527
1633	842296	1528917
1634	842889	1528543
1635	843215	1527683
1636	843742	1527189
1637	844106	1526400
1638	844858	1526313
1639	845260	1525592
1640	845735	1525003
1641	846446	1524840
1642	846806	1524045
1643	847253	1523406
1644	847779	1522911
1645	848350	1522495
1646	848741	1521756
1647	849298	1521316
1648	849775	1520732
1649	850246	1520137
1650	850615	1519360
1651	851025	1518657
1652	851515	1518097
1653	851922	1517391
1654	852430	1516863
1655	852937	1516334
1656	853549	1515990
1657	854016	1515390
1658	854528	1514868
1659	854912	1514122
1660	855311	1513402
1661	855824	1512883
1662	856252	1512215
1663	856748	1511667
1664	857275	1511173
1665	857771	1510625
1666	858229	1510009
1667	858662	1509351
1668	859281	1509019
1669	859708	1508350
1670	860215	1507822
1671	860770	1507377
1672	861306	1506900
1673	861795	1506340
1674	862285	1505782
1675	862806	1505279
1676	863201	1504554
1677	863762	1504120
1678	864255	1503568
1679	864704	1502938
1680	865229	1502441
1681	865585	1501652
1682	866262	1501418
1683	866865	1501056
1684	867322	1500441
1685	867874	1499992
1686	868403	1499501
1687	869000	1499129
1688	869478	1498550
1689	870057	1498146
1690	870633	1497737
1691	871075	1497096
1692	871494	1496416
1693	872030	1495938
1694	872496	1495339
1695	873200	1495149
1696	873626	1494482
1697	874334	1494299
1698	874781	1493666
1699	875259	1493090
1700	875815	1492645
1701	876329	1492128
1702	877135	1492109
1703	877548	1491420
1704	877970	1490747
1705	878523	1490296
1706	879010	1489735
1707	879444	1489083
1708	879898	1488465
1709	880340	1487826
1710	880884	1487361
1711	881510	1487034
1712	882051	1486563
1713	882799	1486441
1714	883244	1485807
1715	883899	1485528
1716	884510	1485174
1717	884919	1484480
1718	885528	1484123
1719	886036	1483596
1720	886594	1483153
1721	886916	1482314
1722	887310	1481597
1723	887803	1481045
1724	888415	1480693
1725	889098	1480456
1726	889457	1479682
1727	889819	1478913
1728	890400	1478508
1729	890891	1477952
1730	891313	1477283
1731	891790	1476705
1732	892167	1475963
1733	892758	1475574
1734	893290	1475087
1735	893785	1474539
1736	894487	1474334
1737	894863	1473590
1738	895454	1473200
1739	895912	1472592
1740	896452	1472118
1741	896963	1471597
1742	897415	1470979
1743	898097	1470737
1744	898439	1469939
1745	899131	1469714
1746	899828	1469497
1747	900362	1469012
1748	900805	1468379
1749	901278	1467796
1750	901857	1467384
1751	902262	1466691
1752	902667	1465997
1753	903255	1465602
1754	903808	1465147
1755	904255	1464523
1756	904842	1464124
1757	905257	1463447
1758	905726	1462858
1759	906372	1462554
1760	906816	1461926
1761	907401	1461523
1762	907966	1461089
1763	908473	1460562
1764	909033	1460118
1765	909514	1459550
1766	910321	1459502
1767	911010	1459266
1768	911413	1458570
1769	911936	1458067
1770	912298	1457307
1771	912858	1456864
1772	913412	1456410
1773	913848	1455769
1774	914358	1455246
1775	915036	1454991
1776	915334	1454129
1777	915685	1453354
1778	916351	1453079
1779	916745	1452371
1780	917360	1452016
1781	917918	1451568
1782	918283	1450816
1783	918789	1450286
1784	919323	1449801
1785	919594	1448901
1786	919995	1448207
1787	920418	1447548
1788	920955	1447069
1789	921339	1446348
1790	921697	1445588
1791	922115	1444921
1792	922600	1444361
1793	923037	1443724
1794	923578	1443252
1795	924135	1442804
1796	925048	1442911
1797	925482	1442270
1798	925920	1441636
1799	926378	1441033
1800	926932	1440580
1801	927416	1440018
1802	927850	1439377
1803	928273	1438721
1804	928722	1438104
1805	929199	1437532
1806	929512	1436705
1807	930152	1436385
1808	930667	1435872
1809	931139	1435291
1810	931673	1434808
1811	932184	1434288
1812	932581	1433593
1813	933012	1432950
1814	933406	1432251
1815	934019	1431889
1816	934546	1431394
1817	935000	1430787
1818	935496	1430244
1819	936153	1429948
1820	936558	1429268
1821	937050	1428719
1822	937712	1428429
1823	938231	1427922
1824	938625	1427225
1825	939179	1426771
1826	939555	1426047
1827	939976	1425390
1828	940561	1424983
1829	941142	1424570
1830	941669	1424076
1831	942153	1423515
1832	942624	1422936
1833	943147	1422435
1834	943661	1421920
1835	944110	1421308
1836	944591	1420744
1837	945160	1420311
1838	945764	1419932
1839	946271	1419406
1840	946740	1418824
1841	947191	1418216
1842	947557	1417480
1843	948426	1417496
1844	948980	1417041
1845	949458	1416472
1846	949989	1415982
1847	950409	1415328
1848	951016	1414951
1849	951415	1414266
1850	951870	1413664
1851	952351	1413099
1852	952836	1412542
1853	953428	1412143
1854	954017	1411740
1855	954626	1411365
1856	955247	1411009
1857	955836	1410605
1858	956388	1410145
1859	957010	1409789
1860	957451	1409166
1861	958002	1408706
1862	958549	1408238
1863	959004	1407638
1864	959529	1407138
1865	960042	1406622
1866	960665	1406265
1867	961149	1405706
1868	961667	1405196
1869	962062	1404507
1870	962639	1404084
1871	963215	1403660
1872	963579	1402925
1873	964065	1402370
1874	964703	1402036
1875	965128	1401391
1876	965467	1400622
1877	965908	1400001
1878	966354	1399387
1879	966730	1398674
1880	967300	1398241
1881	967681	1397533
1882	968375	1397278
1883	968910	1396795
1884	969302	1396104
1885	969883	1395686
1886	970488	1395301
1887	970859	1394582
1888	971273	1393923
1889	971846	1393494
1890	972495	1393173
1891	972864	1392450
1892	973240	1391739
1893	973830	1391334
1894	974391	1390886
1895	974861	1390308
1896	975348	1389756
1897	975820	1389181
1898	976368	1388716
1899	977055	1388446
1900	977729	1388160
1901	978197	1387579
1902	978715	1387070
1903	979160	1386458
1904	979640	1385895
1905	980097	1385301
1906	980832	1385098
1907	981614	1384961
1908	982244	1384610
1909	982700	1384012
1910	983389	1383743
1911	984020	1383392
1912	984549	1382898
1913	984970	1382252
1914	985436	1381669
1915	985930	1381125
1916	986331	1380452
1917	986793	1379863
1918	987368	1379434
1919	988041	1379141
1920	988493	1378539
1921	989054	1378089
1922	989546	1377542
1923	989990	1376930
1924	990528	1376448
1925	990973	1375838
1926	991375	1375167
1927	991856	1374605
1928	992297	1373989
1929	992836	1373509
1930	993532	1373246
1931	994122	1372835
1932	994613	1372288
1933	995134	1371783
1934	995686	1371319
1935	996200	1370804
1936	996716	1370292
1937	997237	1369786
1938	997647	1369128
1939	998058	1368472
1940	998428	1367759
1941	998856	1367126
1942	999359	1366597
1943	999869	1366077
1944	1000440	1365639
1945	1001323	1365628
1946	1001833	1365107
1947	1002260	1364474
1948	1002826	1364029
1949	1003225	1363357
1950	1003655	1362728
1951	1004231	1362298
1952	1004683	1361697
1953	1005184	1361165
1954	1005783	1360766
1955	1006244	1360179
1956	1006810	1359734
1957	1007326	1359221
1958	1007777	1358621
1959	1008263	1358068
1960	1008745	1357510
1961	1009406	1357193
1962	1009987	1356769
1963	1010520	1356279
1964	1011062	1355802
1965	1011442	1355106
1966	1012030	1354690
1967	1012505	1354123
1968	1012949	1353514
1969	1013504	1353054
1970	1014094	1352640
1971	1014676	1352216
1972	1015112	1351597
1973	1015478	1350884
1974	1015941	1350301
1975	1016438	1349763
1976	1016810	1349061
1977	1017464	1348732
1978	1017908	1348124
1979	1018472	1347676
1980	1019082	1347287
1981	1019622	1346806
1982	1019986	1346093
1983	1020413	1345464
1984	1020846	1344842
1985	1021516	1344533
1986	1021942	1343903
1987	1022400	1343314
1988	1023049	1342977
1989	1023618	1342535
1990	1024229	1342146
1991	1024743	1341632
1992	1025160	1340989
1993	1025531	1340288
1994	1026118	1339869
1995	1026499	1339180
1996	1027077	1338749
1997	1027590	1338233
1998	1028033	1337626
1999	1028547	1337111
2000	1029040	1336569
2001	1029679	1336217
2002	1030221	1335739
2003	1030611	1335064
2004	1031043	1334443
2005	1031685	1334094
2006	1032080	1333425
2007	1032616	1332939
2008	1033127	1332421
2009	1033550	1331789
2010	1034014	1331210
2011	1034683	1330895
2012	1035076	1330224
2013	1035497	1329591
2014	1035873	1328900
2015	1036417	1328424
2016	1036867	1327827
2017	1037393	1327328
2018	1037938	1326855
2019	1038452	1326340
2020	1038889	1325728
2021	1039672	1325556
2022	1040114	1324950
2023	1040701	1324528
2024	1041166	1323952
2025	1041760	1323540
2026	1042361	1323136
2027	1043144	1322961
2028	1043805	1322633
2029	1044254	1322036
2030	1044794	1321554
2031	1045155	1320846
2032	1045727	1320405
2033	1046214	1319856
2034	1046783	1319410
2035	1047259	1318847
2036	1047695	1318234
2037	1048155	1317651
2038	1048787	1317285
2039	1049288	1316754
2040	1049840	1316286
2041	1050378	1315802
2042	1050808	1315182
2043	1051221	1314540
2044	1051571	1313821
2045	1052050	1313263
2046	1052521	1312695
2047	1053093	1312253
2048	1053580	1311705
2049	1054008	1311083
2050	1054773	1310881
2051	1055379	1310480
2052	1055907	1309983
2053	1056463	1309520
2054	1056800	1308787
2055	1057256	1308200
2056	1057690	1307587
2057	1058314	1307209
2058	1058729	1306571
2059	1059211	1306018
2060	1060019	1305866
2061	1060671	1305520
2062	1061241	1305074
2063	1061732	1304531
2064	1062236	1304004
2065	1062700	1303427
2066	1063371	1303106
2067	1063860	1302559
2068	1064390	1302065
2069	1064807	1301431
2070	1065261	1300842
2071	1065707	1300245
2072	1066195	1299698
2073	1066662	1299127
2074	1067170	1298604
2075	1067719	1298133
2076	1068610	1298075
2077	1068994	1297402
2078	1069476	1296849
2079	1070096	1296462
2080	1070478	1295788
2081	1070970	1295246
2082	1071366	1294589
2083	1071868	1294059
2084	1072340	1293494
2085	1072979	1293130
2086	1073529	1292658
2087	1074177	1292305
2088	1074993	1292153
2089	1075357	1291457
2090	1075889	1290964
2091	1076532	1290604
2092	1077156	1290220
2093	1077767	1289821
2094	1078316	1289347
2095	1078757	1288744
2096	1079151	1288086
2097	1079598	1287491
2098	1080148	1287018
2099	1080590	1286417
2100	1081145	1285950
2101	1081707	1285491
2102	1082190	1284940
2103	1082803	1284542
2104	1083450	1284184
2105	1084197	1283945
2106	1084768	1283496
2107	1085230	1282919
2108	1085740	1282399
2109	1086179	1281794
2110	1086607	1281177
2111	1087291	1280862
2112	1087821	1280365
2113	1088249	1279748
2114	1088848	1279333
2115	1089388	1278847
2116	1089718	1278115
2117	1090309	1277690
2118	1090794	1277141
2119	1091264	1276573
2120	1091613	1275865
2121	1092198	1275432
2122	1092541	1274717
2123	1092999	1274137
2124	1093420	1273513
2125	1093877	1272932
2126	1094237	1272237
2127	1094803	1271782
2128	1095458	1271431
2129	1095862	1270788
2130	1096362	1270257
2131	1096774	1269624
2132	1097214	1269023
2133	1097606	1268367
2134	1097974	1267684
2135	1098434	1267107
2136	1098838	1266466
2137	1099213	1265792
2138	1099675	1265218
2139	1100266	1264792
2140	1100934	1264455
2141	1101334	1263810
2142	1101820	1263263
2143	1102419	1262846
2144	1102818	1262200
2145	1103297	1261645
2146	1103921	1261257
2147	1104354	1260650
2148	1104860	1260127
2149	1105408	1259651
2150	1106068	1259303
2151	1106632	1258846
2152	1107133	1258316
2153	1107596	1257744
2154	1107974	1257075
2155	1108490	1256563
2156	1108867	1255894
2157	1109350	1255345
2158	1109992	1254975
2159	1110560	1254521
2160	1111001	1253925
2161	1111684	1253601
2162	1112182	1253069
2163	1112659	1252512
2164	1113222	1252053
2165	1113664	1251458
2166	1114139	1250900
2167	1114681	1250418
2168	1115309	1250030
2169	1115860	1249557
2170	1116342	1249007
2171	1116822	1248455
2172	1117388	1247999
2173	1117845	1247421
2174	1118402	1246954
2175	1119004	1246538
2176	1119528	1246034
2177	1120231	1245730
2178	1120783	1245257
2179	1121275	1244718
2180	1121825	1244244
2181	1122570	1243984
2182	1123039	1243420
2183	1123458	1242800
2184	1124040	1242360
2185	1124814	1242132
2186	1125191	1241466
2187	1125678	1240921
2188	1126153	1240363
2189	1126747	1239936
2190	1127254	1239414
2191	1127737	1238864
2192	1128320	1238426
2193	1129019	1238113
2194	1129592	1237662
2195	1129953	1236979
2196	1130476	1236474
2197	1130887	1235847
2198	1131318	1235241
2199	1131717	1234601
2200	1132159	1234007
2201	1132792	1233621
2202	1133176	1232966
2203	1133768	1232535
2204	1134314	1232055
2205	1134869	1231585
2206	1135332	1231015
2207	1135767	1230414
2208	1136286	1229905
2209	1136989	1229595
2210	1137524	1229102
2211	1137951	1228493
2212	1138358	1227862
2213	1138768	1227236
2214	1139250	1226687
2215	1139809	1226220
2216	1140252	1225629
2217	1140699	1225043
2218	1141141	1224451
2219	1141491	1223760
2220	1141938	1223174
2221	1142504	1222716
2222	1143141	1222333
2223	1143603	1221763
2224	1144080	1221209
2225	1144398	1220485
2226	1145017	1220083
2227	1145365	1219393
2228	1145812	1218807
2229	1146371	1218340
2230	1146973	1217920
2231	1147449	1217365
2232	1148095	1216992
2233	1148513	1216375
2234	1149067	1215903
2235	1149474	1215276
2236	1149752	1214512
2237	1150207	1213936
2238	1150616	1213311
2239	1151052	1212716
2240	1151673	1212314
2241	1152161	1211774
2242	1152776	1211365
2243	1153403	1210970
2244	1154011	1210555
2245	1154745	1210271
2246	1155177	1209671
2247	1155680	1209146
2248	1156208	1208646
2249	1156634	1208040
2250	1157143	1207521
2251	1157680	1207031
2252	1158169	1206491
2253	1158743	1206038
2254	1159261	1205528
2255	1159829	1205071
2256	1160381	1204596
2257	1160732	1203912
2258	1161264	1203417
2259	1161593	1202711
2260	1162157	1202249
2261	1162638	1201701
2262	1163240	1201278
2263	1163758	1200768
2264	1164393	1200379
2265	1164946	1199905
2266	1165374	1199302
2267	1166038	1198942
2268	1166344	1198214
2269	1166850	1197692
2270	1167385	1197200
2271	1167902	1196689
2272	1168837	1196606
2273	1169405	1196146
2274	1169945	1195658
2275	1170577	1195264
2276	1171230	1194891
2277	1171701	1194333
2278	1172207	1193810
2279	1172771	1193346
2280	1173289	1192835
2281	1173745	1192261
2282	1174408	1191898
2283	1174884	1191345
2284	1175616	1191050
2285	1176098	1190503
2286	1176736	1190114
2287	1177290	1189639
2288	1177865	1189186
2289	1178355	1188647
2290	1178816	1188077
2291	1179467	1187701
2292	1180188	1187394
2293	1180636	1186812
2294	1181197	1186344
2295	1181670	1185788
2296	1182334	1185422
2297	1182928	1184987
2298	1183543	1184573
2299	1184001	1184001
2300	1184412	1183383
2301	1184898	1182840
2302	1185486	1182397
2303	1185969	1181851
2304	1186485	1181337
2305	1186959	1180783
2306	1187525	1180318
2307	1187984	1179749
2308	1188504	1179239
2309	1189057	1178763
2310	1189573	1178248
2311	1190127	1177773
2312	1190752	1177367
2313	1191162	1176748
2314	1191797	1176352
2315	1192265	1175792
2316	1192876	1175372
2317	1193269	1174737
2318	1193737	1174176
2319	1194204	1173614
2320	1194636	1173018
2321	1195003	1172359
2322	1195547	1171873
2323	1195998	1171296
2324	1196531	1170799
2325	1197205	1170441
2326	1197773	1169978
2327	1198256	1169432
2328	1198685	1168834
2329	1199238	1168357
2330	1200015	1168097
2331	1200473	1167527
2332	1200953	1166979
2333	1201406	1166403
2334	1201951	1165919
2335	1202318	1165260
2336	1202814	1164727
2337	1203434	1164315
2338	1204334	1164172
2339	1204783	1163594
2340	1205088	1162876
2341	1205672	1162428
2342	1206125	1161854
2343	1206561	1161264
2344	1206979	1160656
2345	1207314	1159968
2346	1207894	1159516
2347	1208408	1159001
2348	1208821	1158389
2349	1209280	1157821
2350	1209859	1157369
2351	1210374	1156854
2352	1210869	1156321
2353	1211488	1155906
2354	1212108	1155491
2355	1212574	1154931
2356	1213089	1154416
2357	1213798	1154086
2358	1214247	1153509
2359	1214811	1153041
2360	1215224	1152430
2361	1215658	1151839
2362	1216092	1151247
2363	1216628	1150753
2364	1217084	1150183
2365	1217452	1149530
2366	1218002	1149049
2367	1218434	1148456
2368	1218957	1147950
2369	1219526	1147487
2370	1219928	1146866
2371	1220451	1146359
2372	1220802	1145691
2373	1221309	1145170
2374	1221812	1144645
2375	1222287	1144094
2376	1222867	1143640
2377	1223194	1142951
2378	1223762	1142487
2379	1224266	1141962
2380	1224831	1141495
2381	1225410	1141041
2382	1225902	1140506
2383	1226431	1140005
2384	1226976	1139519
2385	1227462	1138977
2386	1228058	1138539
2387	1228534	1137988
2388	1228992	1137422
2389	1229422	1136829
2390	1229859	1136244
2391	1230297	1135658
2392	1231010	1135328
2393	1231580	1134865
2394	1232212	1134458
2395	1232911	1134114
2396	1233390	1133566
2397	1233852	1133003
2398	1234265	1132395
2399	1234729	1131835
2400	1235275	1131349
2401	1235817	1130860
2402	1236246	1130268
2403	1236882	1129863
2404	1237309	1129270
2405	1237963	1128882
2406	1238530	1128416
2407	1239219	1128060
2408	1239745	1127556
2409	1240360	1127132
2410	1240797	1126547
2411	1241262	1125987
2412	1241897	1125581
2413	1242315	1124979
2414	1242969	1124591
2415	1243524	1124113
2416	1244000	1123563
2417	1244687	1123204
2418	1245340	1122814
2419	1245979	1122411
2420	1246577	1121970
2421	1247022	1121393
2422	1247571	1120909
2423	1248112	1120418
2424	1248706	1119974
2425	1249486	1119696
2426	1250082	1119253
2427	1250543	1118690
2428	1251298	1118390
2429	1251943	1117990
2430	1252510	1117521
2431	1252994	1116978
2432	1253568	1116515
2433	1254063	1115982
2434	1254637	1115519
2435	1255323	1115155
2436	1256095	1114868
2437	1256798	1114519
2438	1257300	1113991
2439	1257983	1113624
2440	1258390	1113013
2441	1259111	1112679
2442	1259592	1112132
2443	1260209	1111706
2444	1260905	1111350
2445	1261346	1110768
2446	1261852	1110244
2447	1262535	1109876
2448	1263069	1109376
2449	1263621	1108892
2450	1264215	1108445
2451	1264859	1108041
2452	1265354	1107507
2453	1265916	1107032
2454	1266315	1106414
2455	1267189	1106211
2456	1267745	1105729
2457	1268160	1105126
2458	1268812	1104728
2459	1269375	1104253
2460	1269864	1103714
2461	1270423	1103235
2462	1270902	1102687
2463	1271341	1102104
2464	1271750	1101495
2465	1272174	1100900
2466	1272719	1100409
2467	1273219	1099880
2468	1273574	1099225
2469	1274143	1098755
2470	1274620	1098205
2471	1275159	1097709
2472	1275562	1097097
2473	1276019	1096530
2474	1276399	1095898
2475	1276844	1095322
2476	1277409	1094849
2477	1277911	1094321
2478	1278457	1093831
2479	1279055	1093386
2480	1279585	1092882
2481	1280242	1092487
2482	1280854	1092053
2483	1281425	1091584
2484	1281933	1091062
2485	1282560	1090640
2486	1282999	1090059
2487	1283590	1089607
2488	1284157	1089135
2489	1284698	1088640
2490	1285222	1088131
2491	1286020	1087853
2492	1286524	1087327
2493	1287087	1086851
2494	1287824	1086521
2495	1288190	1085878
2496	1288788	1085431
2497	1289348	1084952
2498	1289755	1084344
2499	1290315	1083865
2500	1290797	1083320
2501	1291165	1082679
2502	1291812	1082273
2503	1292506	1081906
2504	1292963	1081341
2505	1293454	1080803
2506	1293966	1080283
2507	1294472	1079759
2508	1294852	1079129
2509	1295245	1078510
2510	1295882	1078095
2511	1296389	1077572
2512	1296792	1076962
2513	1297335	1076468
2514	1297907	1075998
2515	1298502	1075548
2516	1299050	1075058
2517	1299581	1074554
2518	1300111	1074050
2519	1300595	1073507
2520	1300942	1072851
2521	1301713	1072545
2522	1302143	1071958
2523	1302677	1071457
2524	1303221	1070964
2525	1303824	1070519
2526	1304355	1070015
2527	1304821	1069458
2528	1305336	1068940
2529	1305840	1068414
2530	1306345	1067889
2531	1306800	1067323
2532	1307187	1066701
2533	1307714	1066195
2534	1308213	1065664
2535	1308823	1065225
2536	1309180	1064579
2537	1309861	1064198
2538	1310315	1063631
2539	1311041	1063285
2540	1311465	1062695
2541	1312067	1062248
2542	1312630	1061769
2543	1313164	1061268
2544	1313684	1060755
2545	1314177	1060220
2546	1314689	1059700
2547	1315057	1059065
2548	1315500	1058490
2549	1315932	1057906
2550	1316360	1057319
2551	1316839	1056773
2552	1317599	1056453
2553	1318068	1055899
2554	1318409	1055243
2555	1319141	1054900
2556	1319638	1054368
2557	1320107	1053815
2558	1320574	1053259
2559	1320936	1052621
2560	1321273	1051962
2561	1321688	1051366
2562	1322365	1050978
2563	1322875	1050458
2564	1323727	1050208
2565	1324206	1049663
2566	1324632	1049076
2567	1325203	1048603
2568	1325658	1048039
2569	1326088	1047455
2570	1326620	1046951
2571	1327027	1046349
2572	1327586	1045867
2573	1328176	1045410
2574	1328765	1044951
2575	1329435	1044556
2576	1329869	1043975
2577	1330432	1043496
2578	1330938	1042972
2579	1331424	1042433
2580	1331897	1041883
2581	1332305	1041283
2582	1332813	1040760
2583	1333328	1040244
2584	1333835	1039720
2585	1334398	1039241
2586	1335074	1038849
2587	1335470	1038240
2588	1336001	1037736
2589	1336446	1037164
2590	1336984	1036665
2591	1337367	1036047
2592	1337799	1035466
2593	1338334	1034964
2594	1338731	1034357
2595	1339107	1033733
2596	1339753	1033317
2597	1340330	1032848
2598	1340863	1032346
2599	1341277	1031751
2600	1341809	1031248
2601	1342363	1030761
2602	1342937	1030290
2603	1343337	1029685
2604	1343767	1029104
2605	1344554	1028795
2606	1345044	1028259
2607	1345547	1027733
2608	1345915	1027105
2609	1346360	1026535
2610	1347077	1026172
2611	1347590	1025654
2612	1348090	1025126
2613	1348764	1024730
2614	1349366	1024280
2615	1349771	1023679
2616	1350243	1023130
2617	1350758	1022613
2618	1351221	1022057
2619	1351601	1021438
2620	1352160	1020956
2621	1352775	1020514
2622	1353170	1019907
2623	1353702	1019404
2624	1354175	1018855
2625	1354824	1018440
2626	1355414	1017979
2627	1355851	1017404
2628	1356306	1016842
2629	1356917	1016398
2630	1357290	1015775
2631	1358292	1015622
2632	1358676	1015008
2633	1359318	1014586
2634	1359873	1014098
2635	1360449	1013627
2636	1361001	1013138
2637	1361482	1012596
2638	1361972	1012060
2639	1362502	1011554
2640	1362960	1010995
2641	1363496	1010494
2642	1364043	1010000
2643	1364445	1009400
2644	1365095	1008983
2645	1365573	1008439
2646	1366088	1007922
2647	1366493	1007324
2648	1366983	1006789
2649	1367633	1006372
2650	1368081	1005805
2651	1368648	1005327
2652	1369156	1004805
2653	1369612	1004244
2654	1370099	1003707
2655	1370606	1003184
2656	1370909	1002513
2657	1371542	1002082
2658	1371997	1001522
2659	1372656	1001110
2660	1373175	1000596
2661	1373794	1000155
2662	1374255	999599
2663	1374826	999122
2664	1375339	998604
2665	1375865	998096
2666	1376360	997564
2667	1376924	997083
2668	1377386	996528
2669	1377957	996051
2670	1378465	995529
2671	1378880	994940
2672	1379408	994432
2673	1379889	993892
2674	1380303	993302
2675	1380923	992861
2676	1381352	992282
2677	1381963	991835
2678	1382549	991368
2679	1382993	990800
2680	1383388	990198
2681	1383892	989673
2682	1384395	989148
2683	1384780	988538
2684	1385275	988008
2685	1385702	987428
2686	1386326	986989
2687	1386807	986449
2688	1387342	985946
2689	1387941	985489
2690	1388416	984944
2691	1388991	984470
2692	1389481	983936
2693	1389910	983358
2694	1390481	982882
2695	1390846	982259
2696	1391371	981749
2697	1391777	981156
2698	1392359	980687
2699	1392822	980134
2700	1393265	979567
2701	1393884	979123
2702	1394372	978588
2703	1395001	978151
2704	1395642	977723
2705	1396010	977104
2706	1396505	976573
2707	1396981	976029
2708	1397469	975494
2709	1398026	975007
2710	1398380	974378
2711	1398946	973897
2712	1399452	973375
2713	1400096	972948
2714	1400643	972454
2715	1401126	971915
2716	1401480	971287
2717	1402022	970789
2718	1402592	970311
2719	1403164	969833
2720	1403702	969334
2721	1404183	968793
2722	1404765	968323
2723	1405097	967681
2724	1405710	967231
2725	1406183	966686
2726	1406696	966168
2727	1407327	965732
2728	1407732	965140
2729	1408283	964648
2730	1408765	964109
2731	1409223	963553
2732	1409797	963077
2733	1410305	962556
2734	1410674	961941
2735	1411216	961442
2736	1411648	960870
2737	1412097	960309
2738	1412550	959750
2739	1413159	959298
2740	1413801	958868
2741	1414153	958241
2742	1414535	957634
2743	1415136	957176
2744	1415549	956591
2745	1416045	956062
2746	1416438	955464
2747	1416895	954909
2748	1417493	954449
2749	1417891	953854
2750	1418334	953289
2751	1418800	952741
2752	1419344	952244
2753	1419717	951633
2754	1420277	951147
2755	1420811	950644
2756	1421307	950116
2757	1421807	949589
2758	1422105	948929
2759	1422562	948375
2760	1422932	947762
2761	1423508	947287
2762	1424078	946808
2763	1424746	946394
2764	1425126	945788
2765	1425773	945361
2766	1426264	944829
2767	1426993	944455
2768	1427503	943936
2769	1428110	943481
2770	1428653	942983
2771	1429210	942495
2772	1429777	942013
2773	1430172	941418
2774	1430873	941024
2775	1431396	940514
2776	1431970	940036
2777	1432372	939446
2778	1432866	938916
2779	1433388	938405
2780	1433719	937768
2781	1434157	937202
2782	1434764	936747
2783	1435203	936181
2784	1435823	935734
2785	1436406	935262
2786	1436937	934757
2787	1437547	934302
2788	1438078	933797
2789	1438644	933314
2790	1439122	932773
2791	1439629	932252
2792	1440185	931763
2793	1440722	931261
2794	1441159	930694
2795	1441833	930281
2796	1442168	929649
2797	1442697	929142
2798	1443268	928662
2799	1443813	928165
2800	1444269	927612
2801	1444717	927052
2802	1445368	926624
2803	1445858	926091
2804	1446335	925551
2805	1446792	924998
2806	1447461	924580
2807	1448038	924104
2808	1448635	923640
2809	1449083	923081
2810	1449747	922660
2811	1450207	922109
2812	1450779	921629
2813	1451259	921090
2814	1451824	920606
2815	1452451	920160
2816	1452942	919629
2817	1453642	919230
2818	1454011	918621
2819	1454494	918085
2820	1454983	917552
2821	1455485	917028
2822	1456035	916533
2823	1456417	915933
